fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.8,0.978072812,-1,11,10,0.022267639,-0.674542899,AD,286,12575.01477,2772.668334,3641.666493,4,6,CA,118,1,BC,0,1,1,0,200,0,INTERNET,9.940298686,other,,,,
0,0.5,0.194096883,-1,15,20,0.013664866,-1.01143517,AB,3342,3199.478742,3542.539387,5145.184197,14,11,CD,103,0,BC,1,1,15,0,200,0,INTERNET,10.68340681,other,,,,
0,0.9,0.468735532,-1,208,30,0.004797505,16.06660914,AA,402,3300.887737,2228.321916,3160.331666,10,4,CA,70,0,BC,0,1,10,0,200,0,INTERNET,3.65046868,linux,,,,
0,0.2,0.182328914,33,4,50,0.020796221,49.54472634,AA,1508,2971.018162,6245.073557,3181.079905,2,3,CA,120,1,BC,1,1,25,0,200,0,INTERNET,59.6946048,linux,0,1,0,7
0,0.1,0.478683322,26,2,30,0.022596642,-1.123328148,AB,778,3099.813162,2048.695717,3147.880179,16,8,CA,52,0,BC,0,1,15,0,200,0,INTERNET,18.12083566,windows,1,1,0,7
0,0.6,0.686753714,-1,35,40,0.042089799,-1.165160458,AB,1096,4852.845038,2737.816105,3148.658946,209,10,CA,77,1,BD,0,1,1,1,200,0,INTERNET,3.807596967,other,1,1,0,7
0,0.8,0.118484259,101,13,20,0.002467691,-0.759229165,AC,845,3488.723399,6186.186765,3135.701318,7,15,CD,63,0,BC,1,1,-1,0,200,0,INTERNET,11.89905394,other,1,1,0,7
0,0.2,0.092375163,141,143,40,0.002722135,-0.873832668,AB,623,3794.59074,3340.555643,3584.667725,1746,9,CA,72,1,BC,0,1,1,0,200,0,INTERNET,7.639281897,linux,1,1,0,7
0,0.9,0.75160979,-1,310,70,0.00957176,-1.024517114,AB,739,3572.274189,2550.071148,3105.479973,31,5,CA,118,1,BB,1,1,30,1,500,0,INTERNET,5.356463861,linux,1,1,0,7
0,0.5,0.624271008,-1,71,20,0.001293446,17.78387786,AA,1566,2602.846972,1861.269164,3157.345112,18,5,CA,94,0,BA,0,1,28,0,200,0,INTERNET,4.021500891,other,0,1,0,7
0,0.8,0.898825758,-1,182,50,0.023337421,51.92017527,AA,966,5808.287577,4552.611062,5303.556,835,5,CA,252,0,BA,1,0,1,1,1500,0,INTERNET,4.669451108,windows,0,1,0,7
0,0.9,0.994894236,-1,4,30,0.001001453,-0.460614638,AC,575,4126.130173,2267.020286,3223.052584,6,7,CA,251,0,BB,0,1,-1,0,990,0,INTERNET,1.440357235,other,1,1,0,7
0,0.8,0.529708024,103,10,30,0.017094549,-1.059571703,AC,51,3709.872399,2653.782247,3921.262889,1,11,CA,62,1,BB,0,1,-1,0,200,0,INTERNET,2.632928733,linux,1,1,0,7
0,0.9,0.435764922,62,195,40,0.009224012,25.85672801,AA,475,4424.356387,4354.252049,3162.17762,1904,12,CA,97,0,BA,1,1,28,1,1000,0,INTERNET,3.728316017,other,1,1,0,7
0,0.9,0.639228332,-1,124,30,0.003090651,-0.126303236,AD,1207,3123.18261,3779.872538,3077.187718,1404,8,CB,178,1,BA,0,1,6,1,500,0,INTERNET,4.218931509,linux,1,1,0,7
0,0.7,0.203586153,-1,38,30,0.017833886,-1.409786826,AB,790,1191.615722,1500.110776,3036.397905,14,10,CA,201,1,BD,0,1,10,0,200,0,INTERNET,41.40487768,linux,1,1,0,7
0,0.2,0.579785341,-1,234,20,0.038750491,-1.581863054,AD,614,3794.474231,2046.754481,3151.022499,8,5,CA,202,1,BE,1,1,30,0,200,0,INTERNET,8.534270002,windows,1,1,0,7
0,0.3,0.66535709,-1,6,40,0.013506808,-0.640752017,AC,639,12875.56986,7628.475052,3053.151266,1,2,CA,275,0,BC,1,0,-1,0,1500,0,INTERNET,31.11645889,windows,0,1,0,7
0,0.7,0.547150555,195,10,20,0.003138672,-0.401739817,AC,1401,4039.369942,4168.334621,3082.953332,0,9,CA,176,0,BC,0,1,-1,0,200,0,INTERNET,0.897356107,windows,0,1,0,7
0,0.9,0.63752393,-1,48,30,0.024662976,-0.911956883,AB,890,1716.665666,3165.009488,3118.84329,649,10,CA,276,0,BA,1,1,10,1,1500,0,INTERNET,2.531004083,windows,1,1,0,7
0,0.8,0.170459421,-1,43,40,0.016995803,-0.673136186,AD,1597,3357.228782,2731.367467,3128.452401,7,9,CA,133,0,BA,1,1,21,0,200,0,INTERNET,4.504958091,linux,1,1,0,7
0,0.6,0.436794364,-1,306,40,0.005535476,-1.625570608,AB,1621,2753.617429,2226.552824,3156.147844,16,2,CA,201,0,BA,0,1,5,0,1500,0,INTERNET,2.288682359,linux,1,1,0,7
0,0.6,0.723757871,32,231,50,0.02212537,26.12863129,AA,632,3498.9496,2704.969882,3133.319576,3,4,CA,72,0,BA,0,1,20,0,200,0,INTERNET,2.923239411,windows,1,1,0,7
0,0.8,0.464452416,104,3,30,0.000830534,-0.234222537,AB,392,3874.761027,3229.084243,3124.916165,18,11,CA,156,0,BB,0,1,1,0,500,0,INTERNET,3.30158424,other,1,1,0,7
0,0.2,0.573568242,-1,106,30,0.002413071,-0.915377444,AB,2847,2647.399143,1875.218672,3154.583533,14,5,CA,90,1,BE,0,1,10,0,200,0,INTERNET,14.20917086,other,0,1,0,7
0,0.8,0.478147677,-1,262,10,0.020206137,50.06711051,AA,454,2017.938846,1749.535138,3120.856701,2,11,CA,156,1,BE,0,1,30,1,500,0,INTERNET,3.163506874,other,1,1,0,7
0,0.5,0.020572529,-1,136,40,0.009567557,18.21907652,AA,1727,3158.675708,2437.983906,3212.743822,17,9,CA,132,1,BA,0,1,15,0,500,0,INTERNET,1.267233597,windows,0,1,0,7
0,0.8,0.840613175,-1,32,20,0.026598495,-1.080617306,AB,121,3233.396185,3093.007908,3085.276037,14,12,CA,145,1,BC,0,1,1,0,200,0,INTERNET,5.691911015,other,1,1,0,7
0,0.8,0.864299122,11,45,30,0.002086772,-0.548466609,AB,1056,6962.335919,3515.551447,3054.186338,12,16,CA,122,0,BC,1,1,25,1,200,0,INTERNET,1.88503796,windows,1,1,0,7
0,0.8,0.277357969,-1,129,40,0.015366827,100.8212072,AA,422,1758.539621,2013.321115,3172.014377,1,0,CB,109,1,BA,1,1,10,0,200,0,INTERNET,1.285040811,other,1,1,0,7
0,0.9,0.433621657,29,6,30,0.009738724,33.32828685,AA,2019,3337.797006,4220.291646,5169.370289,16,7,CA,226,0,BA,0,0,1,0,500,0,INTERNET,41.60536429,windows,0,1,0,7
0,0.9,0.402678707,-1,33,40,0.012598139,-1.243485933,AC,644,4139.272776,3927.055288,3178.927742,2,7,CA,68,1,BB,1,1,-1,0,200,0,INTERNET,1.403856679,linux,0,1,0,7
0,0.8,0.882957807,9,7,40,0.001595672,-1.169454884,AC,3045,3318.934959,8861.8539,3141.99719,0,4,CA,137,0,BB,0,1,-1,1,200,0,INTERNET,4.270912802,windows,1,1,0,7
0,0.2,0.34294649,-1,30,30,0.008110437,-1.101356404,AB,855,2936.84388,2320.710565,3089.148087,16,2,CA,194,0,BB,0,1,1,1,1500,0,INTERNET,1.173566662,linux,1,1,0,7
0,0.4,0.912155994,-1,89,40,0.004324085,-1.390159854,AB,915,5129.379468,3458.185704,3095.932549,1,6,CA,252,1,BA,0,1,10,1,1000,0,INTERNET,3.753780648,windows,1,1,0,7
0,0.3,0.880156313,-1,30,20,0.023553184,-1.430730122,AC,335,3220.619133,2366.993894,3104.92948,0,7,CA,124,0,BB,0,1,-1,0,200,0,INTERNET,4.104913229,windows,1,1,0,7
0,0.9,0.430628338,-1,186,40,0.012164953,-0.646416815,AB,599,3615.004547,2981.047431,3914.281709,14,6,CA,180,0,BC,1,1,31,0,200,0,INTERNET,1.459126434,windows,1,1,0,7
0,0.5,0.695749926,10,1,30,0.004066257,-0.53902862,AB,473,3032.523432,3117.703812,3083.384988,1,6,CE,62,1,BC,0,1,1,0,200,0,INTERNET,0.929976851,linux,1,1,0,7
0,0.9,0.731078437,-1,33,20,0.015605594,-0.961031934,AB,825,870.7954662,2100.489843,3172.853268,1969,9,CA,164,1,BB,0,1,30,1,1000,0,INTERNET,4.868338695,windows,0,1,0,7
0,0.9,0.552938654,-1,84,30,0.006021091,24.44150971,AA,689,5178.573228,2433.636961,3046.533455,432,6,CB,111,0,BC,1,1,29,1,200,0,INTERNET,3.165875596,other,0,1,0,7
0,0.3,0.855986145,-1,220,40,0.007385633,-1.257098206,AC,967,3930.029968,2764.491024,3018.693378,1,5,CB,146,0,BC,1,1,-1,0,500,0,INTERNET,1.196746531,other,1,1,0,7
0,0.2,0.888051198,-1,122,30,0.022362719,-1.056989063,AC,2870,1129.025432,4523.844243,5083.464338,0,7,CA,40,0,BA,0,1,-1,0,1000,0,INTERNET,4.035110472,linux,0,1,0,7
0,0.9,0.378891567,-1,21,50,0.021362173,-1.114647832,AD,1178,3765.047983,2846.45706,3142.089756,601,4,CC,203,0,BB,0,0,11,1,500,0,INTERNET,4.614059368,other,0,1,0,7
0,0.8,0.137079644,-1,137,40,0.00782462,-0.807325826,AB,1061,910.7501731,3122.8775,3121.795139,2,5,CA,335,1,BA,0,1,1,0,1500,0,INTERNET,3.217605827,linux,0,1,0,7
0,0.7,0.664315961,33,1,40,0.002523195,-0.499397743,AC,1240,3758.449288,2223.643709,3168.249902,0,6,CA,243,1,BC,0,1,-1,0,990,0,INTERNET,23.84488385,windows,1,1,0,7
0,0.6,0.281111375,-1,112,20,0.01838951,-0.616974361,AC,1363,1840.493805,2918.582784,3090.83883,0,11,CA,241,0,BB,0,1,-1,0,1000,0,INTERNET,3.687379165,windows,0,1,0,7
0,0.9,0.055384144,-1,141,40,0.026033839,-1.087721606,AD,1320,8016.74385,3215.817409,3103.552297,4,11,CB,95,0,BA,1,1,31,0,200,0,INTERNET,3.333391348,other,0,1,0,7
0,0.7,0.132719587,-1,111,20,0.007692862,-0.514965071,AB,1065,3502.908958,1949.233153,3066.983315,10,15,CA,114,0,BB,0,1,21,0,200,0,INTERNET,5.759913741,other,0,1,0,7
0,0.9,0.830815572,-1,340,20,0.006022415,98.29610088,AD,1199,5299.867093,3058.607587,3744.78668,11,6,CA,186,1,BE,0,1,2,0,500,0,INTERNET,1.495209711,macintosh,1,1,0,7
0,0.5,0.282788158,34,0,20,0.026487322,,,,,,,,,,,,,,,,,,,,,,,1,0,7
0,0.9,0.78255213,25,20,30,0.0027695,-0.190363296,AD,3800,1083.043503,6844.530206,5602.446077,10,20,CA,103,1,BE,1,1,20,0,200,0,INTERNET,5.389072912,windows,1,1,0,7
0,0.8,0.509506975,310,147,30,0.014555952,-0.299577675,AC,522,2349.946458,2050.46659,3133.354777,1,8,CB,244,0,BD,1,1,-1,0,1500,0,INTERNET,3.139783584,other,0,1,0,7
0,0.7,0.911767403,-1,25,30,0.020728929,-1.340701663,AB,2617,3508.830917,3001.229303,4060.216568,14,23,CA,178,0,BB,1,1,15,0,990,0,INTERNET,5.188761735,windows,0,1,0,7
0,0.9,0.060220269,62,14,20,0.013034173,-0.65782093,AB,1678,2660.025584,3026.082788,3096.279712,15,2,CA,105,1,BC,1,1,1,0,200,0,INTERNET,1.275798955,linux,0,1,0,7
0,0.8,0.826061449,-1,145,20,0.027660846,34.00899785,AA,1024,1975.773493,2961.41706,3091.017547,1,5,CA,90,1,BC,0,1,27,0,200,0,INTERNET,5.177445576,other,0,1,0,7
0,0.9,0.440049147,-1,28,40,0.004439726,-0.897747768,AC,572,3768.513115,1977.172156,3187.867014,1,5,CA,256,0,BB,1,1,-1,0,1000,0,INTERNET,0.876903115,linux,1,1,0,7
0,0.7,0.1276006,-1,73,20,0.058786619,-0.77551862,AB,1187,4168.314652,3242.680113,3123.600791,15,6,CA,170,0,BE,1,1,1,0,500,0,INTERNET,8.903809743,other,1,1,0,7
0,0.9,0.477618007,-1,52,40,0.014953264,-1.371626023,AC,1572,4476.469608,2779.846462,3115.282729,1,3,CA,204,1,BB,1,0,-1,1,990,0,INTERNET,6.880663381,windows,1,1,0,7
0,0.6,0.797741801,-1,101,30,0.000873278,-1.268238752,AA,1668,1710.988106,2639.876926,3144.214763,8,11,CA,105,0,BE,0,1,26,0,1000,0,INTERNET,4.139812685,other,0,1,0,7
0,0.7,0.077149383,-1,46,20,0.010180271,-0.42866211,AB,317,5004.801838,2801.68996,3093.053777,10,3,CA,121,0,BA,0,1,15,0,200,0,INTERNET,2.731601359,other,0,1,0,7
0,0.2,0.524975082,59,6,20,0.018884323,-0.643961448,AC,895,1754.276456,1782.953987,3065.860569,7,9,CA,110,0,BD,1,0,-1,0,200,0,INTERNET,12.56839943,macintosh,1,1,0,7
0,0.9,0.509267556,-1,33,40,0.027730166,48.17435476,AA,360,3622.966761,2283.181566,3067.618692,3,4,CA,126,0,BB,0,1,20,0,200,0,INTERNET,4.564444217,windows,1,1,0,7
0,0.9,0.490640025,29,13,50,0.002077846,-1.016734593,AB,489,4442.472317,3089.737468,5312.931756,11,5,CA,321,0,BC,1,1,28,0,1500,0,INTERNET,3.955482756,windows,1,1,0,7
0,0.8,0.500564021,8,6,30,0.000441384,-1.651100374,AC,1785,2865.561055,4662.880495,3088.335594,0,10,CA,59,0,BC,1,1,-1,0,200,0,TELEAPP,3.309311676,other,1,0,0,7
0,0.9,0.56395812,-1,46,40,0.005865282,-0.607748887,AB,195,2261.279468,2707.272294,3151.509449,2,4,CA,205,0,BA,1,1,28,0,990,0,INTERNET,11.64668545,windows,1,1,0,7
0,0.7,0.59821524,-1,183,40,0.000801012,-1.243250132,AD,661,2922.543405,2961.121506,3102.377987,14,6,CA,96,1,BA,1,1,1,0,200,0,INTERNET,0.956589328,linux,1,1,0,7
0,0.9,0.363982886,-1,126,20,0.000218957,-0.455913058,AD,1622,3069.831915,3354.1011,5374.688952,1816,11,CA,178,0,BA,0,1,10,1,1500,0,INTERNET,3.848459347,windows,1,1,0,7
0,0.9,0.135930401,53,7,40,0.010053325,-0.539732099,AC,1673,2209.429387,2533.830329,3090.800541,0,7,CB,122,0,BC,1,1,-1,0,200,0,INTERNET,3.093705291,linux,1,1,0,7
0,0.5,0.735379115,-1,90,20,0.017765878,-0.719375846,AD,1325,2974.029694,2484.34923,3146.840198,10,7,CB,161,1,BA,1,1,20,0,200,0,INTERNET,10.84300954,windows,0,1,0,7
0,0.8,0.99846418,-1,21,50,0.017807586,-0.960156425,AB,668,1168.76978,3517.721991,3060.129938,20,5,CA,239,0,BB,0,1,1,0,1500,0,INTERNET,1.489150469,linux,0,1,0,7
0,0.9,0.56757888,-1,82,40,0.032235981,97.19152248,AD,564,3023.813578,2163.946579,3421.376317,8,15,CA,238,0,BA,0,1,1,1,1000,0,INTERNET,1.315041431,linux,0,1,0,7
0,0.9,0.089279325,-1,69,40,0.018634965,-1.084165142,AC,506,3436.80722,2075.908557,3132.127563,1,7,CA,177,1,BC,0,1,-1,1,490,1,INTERNET,16.01412461,linux,0,1,0,7
0,0.7,0.475519172,32,2,30,0.023301744,50.72910213,AA,1060,4962.50155,1932.868442,3113.772309,5,6,CA,72,0,BE,1,1,25,0,200,0,INTERNET,1.306641073,other,0,1,0,7
0,0.9,0.624282548,57,16,30,0.017572347,43.94694122,AA,783,3911.449028,3641.050367,3064.737588,10,4,CA,240,0,BA,1,0,1,0,1500,0,INTERNET,4.267333477,other,1,1,0,7
0,0.7,0.637701875,-1,84,50,0.002496053,-0.734057615,AC,1236,1405.110187,2363.476112,3863.735794,1,7,CB,83,0,BA,1,1,-1,1,200,0,INTERNET,3.09823937,linux,1,1,0,7
0,0.8,0.116324997,-1,44,60,0.022601876,-0.965862046,AB,4875,1149.906286,3311.147661,3158.671634,829,5,CA,158,1,BC,1,1,2,0,200,0,INTERNET,3.751548397,linux,0,1,0,7
0,0.9,0.040075831,33,2,50,0.015246406,-0.735462984,AC,1774,3593.820893,2071.89149,3156.548716,1,6,CA,192,1,BC,1,1,-1,1,200,0,INTERNET,8.558237626,linux,1,1,0,7
0,0.8,0.904048803,-1,34,30,0.00281019,-1.021755135,AB,515,5632.979405,2515.049651,3106.132449,18,11,CA,139,1,BA,1,1,1,0,200,0,INTERNET,3.866258251,other,1,1,0,7
0,0.7,0.070757508,-1,234,30,13.01123079,-0.851861226,AC,59,8410.430115,6477.05807,3119.427507,0,9,CA,73,0,BB,1,0,-1,0,200,0,INTERNET,17.59309085,other,1,1,0,7
0,0.9,0.776544745,-1,129,40,0.049378305,51.61914494,AD,927,1817.46408,2212.446724,3065.030062,7,5,CA,271,0,BA,1,0,26,1,500,0,INTERNET,10.61155795,windows,0,1,0,7
0,0.9,0.107903993,-1,45,30,0.030498591,-0.687821676,AC,1035,2245.620497,2941.936068,3191.286494,0,8,CA,199,0,BC,1,0,-1,1,500,0,INTERNET,3.373883321,other,0,1,0,7
0,0.9,0.999491434,-1,2,40,0.002078819,-1.672135292,AB,583,4173.449649,2644.099947,3015.267781,11,4,CA,290,0,BC,0,0,1,1,1500,1,INTERNET,1.460400387,windows,0,1,0,7
0,0.8,0.814251171,146,16,30,0.004088096,50.70964467,AA,718,3497.601187,3592.170708,3118.693532,2,8,CA,191,0,BA,0,1,21,0,500,0,INTERNET,4.584873747,linux,1,1,0,7
0,0.6,0.820022739,-1,110,30,0.009102876,21.10074972,AA,1086,1220.362235,3097.476864,4193.605971,4,7,CA,73,1,BA,0,1,25,0,200,0,INTERNET,4.442778147,linux,1,1,0,7
0,0.1,0.710078591,-1,40,40,0.003563902,98.6539242,AA,715,3705.176054,3500.026499,3767.550173,12,10,CA,121,1,BC,0,1,2,0,500,0,INTERNET,4.462288789,other,0,1,0,7
0,0.9,0.258493075,-1,47,40,0.000638465,-0.736685423,AC,2110,3026.684864,3104.862074,3135.557235,1,7,CB,97,1,BB,0,1,-1,1,200,0,INTERNET,1.60940222,other,1,1,0,7
0,0.1,0.523902859,-1,192,20,0.027334588,-1.19846963,AB,688,5533.788932,5802.33962,4929.371841,53,10,CA,114,1,BE,1,1,10,0,200,0,INTERNET,6.250630439,other,0,1,0,7
0,0.9,0.434394435,284,131,20,0.020012752,-0.794108974,AD,1026,1880.475681,3189.431845,4403.895149,1,9,CB,120,1,BE,1,1,1,0,500,0,INTERNET,7.43388931,windows,0,1,0,7
0,0.8,0.579977233,-1,183,50,0.019592087,-0.53370272,AC,1628,13607.5633,4880.541049,5344.916735,0,2,CA,161,0,BA,1,0,-1,0,200,0,INTERNET,15.14155461,windows,1,1,0,7
0,0.9,0.423871066,-1,164,30,0.009365209,31.18371014,AA,679,8007.480396,6058.557838,3115.579299,34,9,CA,120,1,BA,1,1,15,1,200,0,INTERNET,1.288545372,other,1,1,0,7
0,0.4,0.499140632,109,16,40,0.003394469,-0.564909005,AC,1006,3929.461336,3412.810183,3065.989856,0,7,CA,118,1,BC,0,1,-1,0,200,0,INTERNET,2.060317537,linux,1,1,0,7
0,0.9,0.999103549,-1,114,40,0.00636136,-0.372343018,AC,1034,4216.140352,2364.935913,3054.542574,1,4,CA,252,0,BA,1,0,-1,1,1000,0,INTERNET,2.701668215,windows,0,1,0,7
0,0.9,0.708349243,-1,22,40,0.010998582,-0.183894903,AB,919,4122.50876,2227.787697,3128.268491,9,4,CB,128,0,BA,0,1,6,0,200,0,INTERNET,4.089759362,linux,1,1,0,7
0,0.1,0.192488529,-1,227,30,0.016255989,-1.40011521,AB,2869,813.4603888,3310.860953,3140.873893,20,17,CA,217,0,BA,0,1,26,0,200,0,INTERNET,2.499088962,windows,0,1,0,7
0,0.9,0.072549888,-1,347,40,0.001655009,-0.460197185,AB,238,4054.3484,3463.632816,3156.178054,13,8,CA,221,0,BA,1,1,1,1,500,0,INTERNET,3.022350696,windows,1,1,0,7
0,0.7,0.043934658,-1,319,20,0.013156299,20.58357923,AA,1568,3139.493985,2299.697314,4352.569885,5,7,CA,106,0,BE,0,1,25,1,200,0,INTERNET,17.0058064,linux,0,1,0,7
0,0.7,0.999376017,30,23,30,0.01162589,11.37897982,AA,366,4771.093585,3519.184749,3110.004396,5,25,CA,78,0,BC,0,1,1,0,200,0,INTERNET,3.181386557,linux,1,1,0,7
0,0.9,0.527317318,-1,52,40,0.013886991,-0.259798474,AB,627,3955.691818,3616.747073,3168.61119,14,8,CA,161,0,BC,1,1,1,0,200,0,INTERNET,1.726413936,macintosh,0,1,0,7
0,0.1,0.850424074,54,-1,30,0.020516712,-1.746624507,AB,289,5716.971174,2861.613673,3094.726074,1783,5,CA,191,1,BB,0,1,1,0,200,0,INTERNET,3.822442348,linux,1,1,0,7
0,0.1,0.141786473,-1,309,20,0.009888759,-0.85865582,AB,894,2065.613829,6200.92199,3912.303637,1414,7,CA,135,1,BC,0,1,1,0,200,0,INTERNET,4.353541751,other,1,1,0,7
0,0.8,0.88885967,52,21,40,0.008788942,-0.666804956,AB,1367,11677.96274,7089.322361,3156.414673,159,8,CD,67,0,BB,0,1,6,0,200,0,INTERNET,6.673266942,other,1,1,0,7
0,0.9,0.518097879,-1,65,30,0.034304164,-1.449722331,AC,1275,5043.045864,2994.16437,3118.693884,0,9,CB,92,0,BA,1,1,-1,0,200,0,INTERNET,4.751365482,other,1,1,0,7
0,0.9,0.477237462,-1,5,30,0.028443104,-1.687939295,AB,2069,2774.476138,2436.282208,3729.818159,16,11,CA,130,1,BC,0,1,21,0,200,0,INTERNET,2.69983044,windows,1,1,0,7
0,0.6,0.778549363,-1,53,30,0.000836747,-1.437667293,AC,540,3900.707221,2671.285668,3060.094476,0,6,CA,215,1,BA,1,1,-1,0,500,0,INTERNET,2.068143023,linux,1,1,0,7
0,0.2,0.243582248,61,8,30,0.001861198,37.57824687,AA,2155,4289.718544,2691.48447,3186.030754,2,11,CA,102,0,BC,0,1,31,0,200,0,INTERNET,4.36763299,other,1,1,0,7
0,0.1,0.375237115,85,2,30,0.024970078,-1.007874017,AC,1849,6073.422959,6810.426225,3091.494066,0,17,CA,227,0,BC,0,1,-1,0,1000,0,INTERNET,2.192994063,other,1,1,0,7
0,0.9,0.183332567,31,19,10,0.005487288,-1.148820284,AB,2659,1383.339162,4084.009423,3134.056147,10,7,CA,168,0,BC,0,1,1,1,200,0,INTERNET,18.45554413,macintosh,0,1,0,7
0,0.3,0.545516704,-1,290,20,0.012629869,32.7988477,AA,751,3763.111716,2382.964358,3196.288634,7,4,CB,127,0,BC,0,1,21,0,200,0,INTERNET,3.988479934,linux,1,1,0,7
0,0.8,0.661711177,44,3,40,0.000278265,-0.730061869,AC,338,3269.851259,3394.950311,3194.77741,0,5,CA,132,1,BC,0,1,-1,0,200,0,INTERNET,11.43386322,linux,1,1,0,7
0,0.7,0.424333006,-1,56,30,0.007346885,-0.802955613,AB,632,3690.148938,2576.037715,3107.869345,15,8,CA,113,1,BC,1,1,28,0,200,0,INTERNET,2.540485597,linux,0,1,0,7
0,0.6,0.644596746,34,7,20,0.008870318,-1.284775751,AC,1281,5671.4834,2666.720707,3152.71815,0,10,CA,115,1,BC,0,1,-1,0,200,0,INTERNET,9.550292645,other,1,1,0,7
0,0.6,0.393434448,-1,52,10,30.07864316,-1.409599503,AC,517,4362.128227,3177.64592,4035.579345,0,8,CA,155,1,BE,0,1,-1,0,190,0,INTERNET,23.59394459,other,0,1,0,7
0,0.9,0.028427108,-1,11,60,0.03223903,50.87108738,AA,943,7838.431794,3606.180379,3122.889857,294,4,CA,95,1,BB,1,1,1,0,200,0,INTERNET,2.621182248,windows,0,1,0,7
0,0.9,0.855952559,160,17,50,0.021961167,-0.93338789,AB,2059,4383.909811,3601.139895,3095.897255,16,3,CB,136,0,BC,1,1,1,1,200,0,INTERNET,9.980241859,linux,0,1,0,7
0,0.7,0.867548415,25,2,40,0.018552916,-1.162649084,AC,603,4143.592472,4953.741841,3049.744045,0,8,CA,131,1,BC,0,1,-1,0,200,0,INTERNET,8.129658902,linux,0,1,0,7
0,0.2,0.575354567,23,2,20,0.005377581,-0.919098365,AB,1004,4226.634727,2681.547305,3059.258634,10,6,CE,154,0,BE,0,1,1,0,200,0,INTERNET,0.974638494,other,1,1,0,7
0,0.9,0.913818742,336,9,20,0.010941261,-1.211167142,AC,701,1159.39903,2667.306088,3064.946605,1,3,CA,274,0,BA,0,1,-1,0,1000,0,INTERNET,3.145314757,linux,1,1,0,7
0,0.5,0.755751626,-1,49,40,0.004202257,-1.439881636,AC,509,5126.109514,1994.102887,3126.35787,1,5,CA,125,1,BC,1,1,-1,1,200,0,INTERNET,1.61188865,linux,1,1,0,7
0,0.9,0.39069642,10,8,40,0.024984645,-0.647609758,AB,643,5065.541309,3412.791511,3102.364529,2039,11,CA,225,0,BB,0,1,1,0,1500,0,INTERNET,3.355842817,windows,0,1,0,7
0,0.5,0.501596594,103,18,50,0.013341355,-0.87872714,AC,459,7287.313849,5963.824127,3130.311762,2,4,CA,211,0,BC,0,1,2,0,200,0,INTERNET,5.123748123,x11,1,1,0,7
0,0.6,0.546923806,29,33,40,0.019983661,-1.156518064,AC,466,6372.318856,2847.544294,4112.250219,0,3,CA,134,1,BE,1,0,-1,0,200,0,INTERNET,0.741969216,windows,1,1,0,7
0,0.5,0.141805602,29,0,30,0.049726755,-1.214832575,AD,682,2263.374159,3653.793434,3099.965801,6,8,CA,102,1,BC,0,1,21,0,200,0,INTERNET,14.45051826,linux,1,1,0,7
0,0.9,0.837360468,100,119,30,72.46288444,-0.812011919,AC,529,1263.855443,3064.981009,3073.357201,1,12,CD,55,0,BB,0,1,-1,0,200,0,INTERNET,13.14732397,other,0,1,0,7
0,0.7,0.206561769,109,4,40,0.013398333,-1.088627128,AC,1269,2533.680247,3022.678972,3110.023711,1,8,CA,167,1,BC,0,1,-1,0,1500,0,INTERNET,14.0301455,linux,0,1,0,7
0,0.6,0.507044428,13,2,30,0.015517026,52.25194068,AA,1496,3194.869312,6806.290786,5587.801513,234,15,CA,100,1,BA,1,0,10,0,200,0,INTERNET,9.261076125,other,0,1,0,7
0,0.9,0.581939825,51,19,40,0.027852271,-0.505162746,AC,793,4017.69883,2642.779922,3155.90429,1,8,CA,95,0,BC,0,1,-1,0,200,0,INTERNET,6.296275308,other,1,1,0,7
0,0.1,0.77256388,99,31,20,0.011366329,-1.26248704,AA,1007,4793.754089,2379.118341,3144.759028,1,8,CE,90,1,BD,0,1,-1,0,200,0,INTERNET,1.17090166,other,1,1,0,7
0,0.1,0.552450078,-1,10,30,0.006566998,-1.381659957,AB,595,2999.206512,4142.355837,3009.140548,11,11,CA,96,1,BC,0,1,28,1,200,0,INTERNET,5.182559174,linux,1,1,0,7
0,0.1,0.389192209,-1,185,50,0.019946396,-1.401374562,AB,1067,2571.46413,3498.003625,3068.575011,1472,3,CD,133,1,BB,1,1,10,0,200,0,INTERNET,13.05545357,windows,1,1,0,7
0,0.2,0.25333206,-1,15,30,0.012171216,-0.755680792,AB,1993,3376.299351,2436.435668,3127.047024,13,4,CA,127,1,BE,1,1,1,0,200,0,INTERNET,7.024999961,other,1,1,0,7
0,0.8,0.6010073,-1,36,20,0.00420951,-0.440748122,AB,775,3413.554595,2935.665768,3107.083596,12,7,CA,81,1,BE,0,1,30,0,500,0,INTERNET,4.955442782,windows,0,1,0,7
0,0.8,0.672206479,-1,48,30,0.019941869,-0.959589837,AD,392,5961.643859,3655.519717,3086.552031,15,9,CB,251,0,BC,0,1,1,0,1000,0,INTERNET,3.993230521,linux,1,1,0,7
